ID,acquired,reachable,request location,day,area,stereo,strips,duration,priority,priority mod,customer type mod,price,waiting time
0042,0,0,"[np.float64(22.44477907087294), np.float64(82.07061950940755)]",0,412.40718330777054,0,1,5.536524837242601,3,3,3,1340,11
0043,0,0,"[np.float64(20.1222268429035), np.float64(86.13558982806936)]",0,789.917966294878,0,2,6.701825320202322,1,1,1,877,14
0044,0,0,"[np.float64(14.23205713145524), np.float64(78.1642658125473)]",0,654.5251796750259,0,1,2.754263267074829,3,3,3,1082,7
0045,0,0,"[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",0,180.52695921970124,0,1,5.8352165412807215,4,4,3,1384,6
0046,0,0,"[np.float64(24.15984963480089), np.float64(47.43786063180791)]",0,535.9793867754769,0,1,7.720705738023164,3,3,3,837,3
0047,0,0,"[np.float64(34.62513784384307), np.float64(109.2612493917191)]",0,747.9433181195083,0,2,2.971744990636447,4,4,3,1397,11
0048,0,0,"[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",0,896.0163636893441,0,2,6.464256090800006,4,4,3,1383,11
0049,0,0,"[np.float64(32.3724013309903), np.float64(34.84851466648656)]",0,862.735772036147,0,2,3.924714784060308,3,3,3,1277,7
0050,0,0,"[np.float64(38.44610500679656), np.float64(125.4308827044795)]",0,155.50384168529663,1,1,6.90262354230698,4,4,3,991,8
0051,0,0,"[np.float64(36.93357370722224), np.float64(69.09473768370674)]",0,488.54521323872564,0,1,6.183265602234005,3,3,3,1141,4
0052,0,0,"[np.float64(26.38810088974979), np.float64(32.06764196557161)]",0,478.79036083132416,0,1,7.55704554563974,2,2,2,559,4
0053,0,0,"[np.float64(26.87769369263977), np.float64(-105.8612376757188)]",0,898.8383248360243,0,2,6.271612518163372,3,3,3,1312,13
0054,0,0,"[np.float64(34.61739668939556), np.float64(116.3428955214736)]",0,2.9353718277299823,0,1,4.46186356977717,2,2,2,1008,8
0055,0,0,"[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",0,738.9748240893007,1,1,2.0653552069419545,2,2,2,891,12
0056,0,0,"[np.float64(-9.495983297619347), np.float64(-35.69704458204912)]",0,619.0228750297191,0,1,6.757501380624969,3,3,3,1453,11
0057,0,0,"[np.float64(23.51596130746474), np.float64(114.6046505667156)]",0,921.6499017033896,0,2,4.4507897999324335,1,1,1,618,5
0058,0,0,"[np.float64(15.45444055731951), np.float64(44.12267217953321)]",0,457.46043298140626,0,1,6.023804569009158,1,1,1,1274,3
0059,0,0,"[np.float64(15.4764160657426), np.float64(45.23881511288025)]",0,658.0145776256252,1,1,2.6303988874905126,3,3,3,1494,10
0060,0,0,"[np.float64(15.30683053261572), np.float64(44.23638087245664)]",0,972.7742833911208,0,2,7.345811815385931,3,3,3,970,14
0061,0,0,"[np.float64(-2.406371886311463), np.float64(30.14223621504588)]",0,744.1598591529929,0,2,4.6139467844390305,4,4,3,827,10
0062,0,0,"[np.float64(15.51288196486727), np.float64(45.29347114966385)]",0,68.31659015563761,0,1,7.518150402852092,4,4,3,520,7
0063,0,0,"[np.float64(15.39933520632134), np.float64(44.14980389326286)]",0,168.36601742170186,0,1,6.242104602766946,3,3,3,596,3
0064,0,0,"[np.float64(55.14931047733401), np.float64(-1.225701160577773)]",0,821.6296518567882,0,2,2.7287735725883193,1,1,1,1314,4
0065,0,0,"[np.float64(25.56539114408521), np.float64(56.00579791249965)]",0,335.46074543268526,0,1,5.475179680446195,4,4,3,1012,6
0066,0,0,"[np.float64(17.73778874401928), np.float64(77.62397099064269)]",0,706.2121924876766,0,1,7.459606687650723,4,4,3,1407,12
0067,0,0,"[np.float64(41.88636042561298), np.float64(124.1238637797563)]",0,700.1239096104841,0,1,6.799823359300588,1,1,1,1214,12
0068,0,0,"[np.float64(51.26298891686045), np.float64(31.68708054527626)]",0,993.7068228648167,0,2,4.5078824454575,3,3,3,1443,6
0069,0,0,"[np.float64(39.80394266104254), np.float64(-105.3320988949999)]",0,470.4028509127045,0,1,7.730386383523442,1,1,1,1139,14
0070,0,0,"[np.float64(53.90033850330105), np.float64(23.98352188543916)]",0,738.0945281454173,0,2,3.6114570848091607,2,2,2,849,10
0071,0,0,"[np.float64(32.26335503153177), np.float64(-102.2535479307044)]",0,49.704124408816234,0,1,4.250646219909894,4,4,3,631,11
0072,0,0,"[np.float64(35.27406137128568), np.float64(126.6168339676702)]",0,463.12842967239544,0,1,6.49828503972079,4,4,3,1045,4
0073,0,0,"[np.float64(40.23704223296568), np.float64(14.597170146754)]",0,187.4948632723138,0,1,3.3974273432930966,4,4,3,1098,3
0074,0,0,"[np.float64(15.37334136395665), np.float64(45.41621112146088)]",0,840.7309801614637,0,2,5.092246819757287,1,1,1,531,11
0075,0,0,"[np.float64(15.35346315118163), np.float64(45.24627122619385)]",0,840.0684236840549,1,1,6.3727351406249255,1,1,1,758,9
0076,0,0,"[np.float64(49.11832800995569), np.float64(8.89064888647059)]",0,237.1280562849896,0,1,5.863806596854088,3,3,3,975,8
0077,0,0,"[np.float64(9.278166332601291), np.float64(-84.83392999348334)]",0,318.9668679633517,0,1,2.9322194847258096,4,4,3,1335,13
0078,0,0,"[np.float64(-6.236855974632872), np.float64(20.52624852280738)]",0,702.7753066758918,1,1,5.777961896767008,2,2,2,1324,10
0079,0,0,"[np.float64(40.41672616723248), np.float64(17.08258724973445)]",0,738.5276574888547,0,2,5.436263172830643,3,3,3,1381,4
0080,0,0,"[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",0,657.9739705122594,0,1,5.347068950234675,1,1,1,1471,7
0081,0,0,"[np.float64(34.62241574600343), np.float64(-86.86407475237093)]",0,996.6979428886351,1,1,6.956283119223477,2,2,2,1419,6
0082,0,0,"[np.float64(38.67095578523463), np.float64(117.4329344527677)]",0,868.8145287731269,0,2,3.1033761351500835,3,3,3,532,6
0083,0,0,"[np.float64(52.56086921316749), np.float64(10.02700097620163)]",0,417.64182187177,0,1,6.509395922260685,1,1,1,1398,11
0084,0,0,"[np.float64(4.798961880918575), np.float64(-3.705102394681378)]",0,327.6497448203417,1,1,6.565556106410491,2,2,2,887,9
0085,0,0,"[np.float64(15.40784146127796), np.float64(44.19355823951757)]",0,597.2528982480844,0,1,6.33587263748521,3,3,3,1297,2
0086,0,0,"[np.float64(43.75501325900639), np.float64(141.4670105056896)]",0,817.8186994976703,0,2,5.03580988087256,2,2,2,1337,2
0087,0,0,"[np.float64(26.6900983085824), np.float64(82.02390902942602)]",0,475.8681302628163,0,1,4.373232486426424,1,1,1,1060,4
0088,0,0,"[np.float64(15.35191914535631), np.float64(45.37223784869551)]",0,737.9549142248079,0,2,4.368062960437277,3,3,3,1297,12
0089,0,0,"[np.float64(15.50102070048514), np.float64(45.41931108805838)]",0,20.14087946653635,0,1,6.402852283653443,1,1,1,955,3
0090,0,0,"[np.float64(15.4110937526177), np.float64(44.24364969064708)]",0,925.9142681898061,1,1,4.987380215497228,4,4,3,1093,3
0091,0,0,"[np.float64(15.51160321751433), np.float64(45.24017741284241)]",0,774.060892787937,1,1,4.030602345385561,4,4,3,643,3
0092,0,0,"[np.float64(14.46788384507577), np.float64(108.0873925492409)]",0,394.7958966773688,0,1,5.7528181064319295,2,2,2,1448,5
0093,0,0,"[np.float64(35.78334880271958), np.float64(113.0968741963182)]",0,384.6283131937728,0,1,7.0220675630181,4,4,3,1401,2
0094,0,0,"[np.float64(24.34775895179228), np.float64(47.55551762857881)]",0,103.78392094075683,0,1,2.3690524470096905,1,1,1,1291,11
0095,0,0,"[np.float64(37.3119208747503), np.float64(121.9479263981902)]",0,816.3375701586458,0,2,7.832821746628626,2,2,2,1382,10
0096,0,0,"[np.float64(15.39577421805864), np.float64(44.19968681214924)]",0,768.8608797479272,0,2,2.579911637491426,3,3,3,1103,6
0097,0,0,"[np.float64(-7.200831996576626), np.float64(-60.44463174082212)]",0,630.6194578280806,1,1,5.07042872421751,1,1,1,723,6
0098,0,0,"[np.float64(32.69628746891861), np.float64(119.6963530809259)]",0,102.3550156718905,0,1,5.361257264226777,3,3,3,716,10
0099,0,0,"[np.float64(13.66832618040448), np.float64(-6.126414619072909)]",0,263.0790242714337,0,1,2.829264232168089,3,3,3,655,6
0100,0,0,"[np.float64(23.90026569267277), np.float64(113.3390769456514)]",0,459.4555587913537,0,1,7.493562518106076,3,3,3,1288,14
0101,0,0,"[np.float64(15.41347928742369), np.float64(44.18270013506211)]",0,266.70597182046174,0,1,4.828802463754964,3,3,3,1019,14
0102,0,0,"[np.float64(27.92146177036109), np.float64(113.4330506197421)]",0,434.53994922975073,0,1,2.85872308676236,1,1,1,535,12
0103,0,0,"[np.float64(23.33588925796901), np.float64(113.9363072185249)]",0,226.73158309701464,0,1,6.269674417086625,4,4,3,1135,9
0104,0,0,"[np.float64(41.4578170946094), np.float64(120.3535723628824)]",0,350.2509033022107,0,1,5.980426071455659,1,1,1,508,12
0105,0,0,"[np.float64(15.39117977665373), np.float64(45.2916135229267)]",0,652.644586713031,1,1,7.777193418688685,4,4,3,539,2
0106,0,0,"[np.float64(15.33619727680601), np.float64(45.31020149761281)]",0,892.4687196989154,1,1,4.64909794812649,3,3,3,968,2
0107,0,0,"[np.float64(39.78192937595332), np.float64(116.5988584284825)]",0,385.64565055159244,0,1,3.606775838988556,4,4,3,678,5
0108,0,0,"[np.float64(8.435278924915844), np.float64(4.313604183204617)]",0,692.2163229295968,0,1,2.3599640377715723,3,3,3,1140,9
0109,0,0,"[np.float64(15.37635783300071), np.float64(44.1495292499775)]",0,135.65829329613777,0,1,6.398729150481616,2,2,2,1458,4
0110,0,0,"[np.float64(28.5374291168838), np.float64(121.4051091053946)]",0,541.2771598779057,0,1,5.703666135382534,3,3,3,1000,2
0111,0,0,"[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",0,921.7825213289591,0,2,7.835665009404557,4,4,3,872,12
0112,0,0,"[np.float64(15.50564334346546), np.float64(45.39069633393365)]",0,28.907868652926034,0,1,6.272989878821795,2,2,2,567,13
0113,0,0,"[np.float64(-25.42735377732895), np.float64(-57.59639409429197)]",0,268.28980436508175,0,1,7.598968879629297,2,2,2,1469,10
0114,0,0,"[np.float64(-25.70128578474945), np.float64(32.0841088916068)]",0,133.36104014646412,0,1,7.949472768677483,3,3,3,1165,10
0115,0,0,"[np.float64(34.20654701424958), np.float64(131.1176548214416)]",0,533.5883580169184,0,1,4.570586865396114,1,1,1,923,10
0116,0,0,"[np.float64(15.33542420597953), np.float64(45.43101993676022)]",0,679.962821607254,0,1,2.9017700802156625,4,4,3,1014,10
0117,0,0,"[np.float64(50.1189422399863), np.float64(15.55883485367527)]",0,58.72141287104622,0,1,3.1751046614195824,2,2,2,863,3
0118,0,0,"[np.float64(35.3214214798437), np.float64(-119.533899383446)]",0,71.21413621991074,0,1,3.9102513386739,1,1,1,1389,12
0119,0,0,"[np.float64(61.88599621454934), np.float64(34.29573543686479)]",0,869.7595635561564,0,2,5.053374602397637,3,3,3,1276,12
0120,0,0,"[np.float64(-6.544349846000468), np.float64(-59.90760943238583)]",0,456.7769154189408,0,1,2.734519996378137,3,3,3,1427,12
0121,0,0,"[np.float64(15.39087795295792), np.float64(44.18702255028052)]",0,463.4886480390092,0,1,3.8103072311314143,3,3,3,950,5
0122,0,0,"[np.float64(40.16710283184663), np.float64(117.3064200020068)]",0,944.6358145631588,0,2,3.8467630842974923,3,3,3,1015,3
0123,0,0,"[np.float64(15.44551533720978), np.float64(45.29543178188873)]",0,320.8894006546669,0,1,2.024513929788277,4,4,3,1273,8
0124,0,0,"[np.float64(15.36298395998675), np.float64(45.32029422441961)]",0,897.1266233857576,0,2,4.125012437998357,2,2,2,828,12
0125,0,0,"[np.float64(51.79838485479233), np.float64(7.007195754073346)]",0,974.2804898316873,0,2,2.6969132005080283,4,4,3,1293,4
0126,0,0,"[np.float64(52.00787857002857), np.float64(7.13592130906005)]",0,242.4525034527799,0,1,4.578268277974335,2,2,2,1397,10
0127,0,0,"[np.float64(55.64321798038925), np.float64(12.16354832122793)]",0,514.5248103633304,0,1,3.1792204244224944,1,1,1,1461,8
0128,0,0,"[np.float64(39.02690133784861), np.float64(115.6374539933984)]",0,534.8217967473581,0,1,6.932685438159177,1,1,1,869,9
0129,0,0,"[np.float64(40.91596440505024), np.float64(80.40301807772518)]",0,866.3019436802718,0,2,2.483152116642941,2,2,2,1096,10
0130,0,0,"[np.float64(15.2948568596464), np.float64(44.15542867319083)]",0,304.60422824543974,1,1,7.193962588509201,3,3,3,1353,9
0131,0,0,"[np.float64(15.34038522057796), np.float64(44.14917350214408)]",0,798.2444009100614,1,1,5.48315969314759,1,1,1,886,8
0132,0,0,"[np.float64(-2.369268512506268), np.float64(104.0362639244141)]",0,971.0363838867337,0,2,4.751843979190145,4,4,3,1046,10
0133,0,0,"[np.float64(33.27893894963736), np.float64(135.9399414540354)]",0,840.496316091555,0,2,5.298453901363461,2,2,2,613,12
0134,0,0,"[np.float64(44.92658566264259), np.float64(-123.0066149884628)]",0,909.2311431732608,0,2,4.256654775066016,1,1,1,1070,2
0135,0,0,"[np.float64(29.73082302405159), np.float64(67.37384195488153)]",0,708.6460847038267,0,1,2.7656714299516705,2,2,2,537,12
0136,0,0,"[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",0,904.0518045168965,0,2,6.5952788947026795,3,3,3,1044,5
0137,0,0,"[np.float64(13.06524529227469), np.float64(-88.86347709068579)]",0,165.68578471697504,0,1,7.567469540578493,2,2,2,876,5
0138,0,0,"[np.float64(15.47160806218905), np.float64(45.34297061144142)]",0,712.6490536265843,0,2,7.700405738719188,1,1,1,898,6
0139,0,0,"[np.float64(46.60438717065352), np.float64(23.38616091597898)]",0,732.1454776165046,0,2,6.024269037336467,2,2,2,702,9
0140,0,0,"[np.float64(15.41158803410696), np.float64(45.24775055026569)]",0,439.7417655529212,0,1,4.462084559100004,1,1,1,701,11
0141,0,0,"[np.float64(52.28969137768817), np.float64(26.09225234242703)]",0,80.65872889055422,0,1,4.870159773658979,1,1,1,599,2
0142,0,0,"[np.float64(56.37599540038676), np.float64(90.7047273741157)]",0,622.8213025145664,0,1,5.941794181935894,1,1,1,897,7
0143,0,0,"[np.float64(1.758943722478996), np.float64(44.74749947413336)]",0,52.828925763910185,1,1,6.938435099050087,4,4,3,949,10
0144,0,0,"[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",0,383.020093660393,0,1,4.247402825258243,3,3,3,1312,11
0145,0,0,"[np.float64(24.06850013242735), np.float64(59.08742500385519)]",0,394.2765587467759,0,1,7.500687348686667,3,3,3,1315,9
0146,0,0,"[np.float64(54.85922225367985), np.float64(36.43583153325513)]",0,998.9235859548695,0,2,3.9456329295836774,2,2,2,1439,3
0147,0,0,"[np.float64(38.43286023136803), np.float64(15.62649685768616)]",0,300.5022316953814,0,1,5.185158651963225,2,2,2,617,8
0148,0,0,"[np.float64(50.94514176179118), np.float64(12.49247470997162)]",0,820.6334839857649,1,1,7.768170800213682,1,1,1,920,6
0149,0,0,"[np.float64(6.19828061791453), np.float64(1.76859340685918)]",0,54.11851353313545,0,1,7.629193492553661,3,3,3,742,3
0150,0,0,"[np.float64(34.73662381879044), np.float64(128.8013889108951)]",0,530.2362194004546,0,1,6.174470537166496,2,2,2,1040,12
0151,0,0,"[np.float64(15.34959558750117), np.float64(45.36079909356824)]",0,537.154986877456,0,1,3.9473611668500523,2,2,2,726,2
0152,0,0,"[np.float64(29.27507257923314), np.float64(116.4343897648193)]",0,629.1211033412678,0,1,3.3142101991040214,3,3,3,1000,3
0153,0,0,"[np.float64(38.80209662848438), np.float64(27.37218789709722)]",0,810.1951981865484,0,2,2.4808601320012653,1,1,1,1351,12
0154,0,0,"[np.float64(-25.07627411660518), np.float64(33.7321418934602)]",0,762.1614583414248,1,1,6.251926428436312,2,2,2,712,11
0155,0,0,"[np.float64(35.28555991126415), np.float64(130.0139427660055)]",0,761.2471202040422,1,1,5.020704164012214,1,1,1,1429,7
0156,0,0,"[np.float64(15.44233494522652), np.float64(44.18018081454147)]",0,432.8616403899626,0,1,5.433726163665543,3,3,3,1198,12
0157,0,0,"[np.float64(42.31104942253206), np.float64(123.8981086472852)]",0,727.7440109840599,0,2,4.834353043554427,3,3,3,612,13
0158,0,0,"[np.float64(32.03152290944963), np.float64(117.6013326805834)]",0,491.8244020313724,0,1,4.897678601440657,2,2,2,872,9
0159,0,0,"[np.float64(15.42750224499109), np.float64(44.21855778761622)]",0,67.8842271666572,0,1,5.427641715229791,2,2,2,798,4
0160,0,0,"[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",0,890.2916008291153,0,2,7.485572037056226,3,3,3,1172,6
0161,0,0,"[np.float64(15.33418495405879), np.float64(44.26813185045549)]",0,890.2731428326216,0,2,2.176197796808286,1,1,1,518,12
0162,0,0,"[np.float64(-27.53519100272969), np.float64(153.4859157881229)]",0,323.5558858904842,0,1,6.8098206774389745,1,1,1,1275,3
0163,0,0,"[np.float64(15.37705812502612), np.float64(44.19470686855086)]",0,913.9887166616593,0,2,4.343097563349595,4,4,3,1170,13
0164,0,0,"[np.float64(21.18856060878463), np.float64(95.00106675541865)]",0,758.2260544665763,0,2,6.469545603697998,3,3,3,510,9
0165,0,0,"[np.float64(47.43201384411275), np.float64(16.49871748024867)]",0,401.4004296311611,0,1,7.6911579754661386,2,2,2,507,5
0166,0,0,"[np.float64(55.6916650213985), np.float64(73.82550891603077)]",0,332.17409282682826,0,1,3.837721961158011,3,3,3,652,12
0167,0,0,"[np.float64(22.56750332776332), np.float64(89.71098574144327)]",0,975.1675566867149,0,2,2.5373278204627936,2,2,2,1124,11
0168,0,0,"[np.float64(-2.394222185634411), np.float64(30.17999503944243)]",0,712.9143361481996,0,2,3.393790617889554,1,1,1,1159,13
0169,0,0,"[np.float64(33.37960566356249), np.float64(131.6024973648121)]",0,379.43114481642897,0,1,3.3325569866753755,2,2,2,1049,7
0170,0,0,"[np.float64(43.72445183481355), np.float64(-87.3078308908022)]",0,642.3419040928243,0,1,6.451096504761524,4,4,3,634,4
0171,0,0,"[np.float64(-5.99238331348251), np.float64(29.36275774448988)]",0,571.9546728383315,0,1,2.371149090350704,1,1,1,872,12
0172,0,0,"[np.float64(12.6703914164964), np.float64(76.73416482409996)]",0,525.0154826812568,0,1,2.3056014791344026,4,4,3,960,9
0173,0,0,"[np.float64(15.32990527675897), np.float64(44.28759755949845)]",0,645.0571969130319,0,1,6.161651566903016,3,3,3,1434,9
0174,0,0,"[np.float64(17.40919319602953), np.float64(79.62608259559241)]",0,538.0886958581815,1,1,5.340318109256143,2,2,2,734,4
0175,0,0,"[np.float64(17.65213607451746), np.float64(102.6669995678322)]",0,655.1355633326942,0,1,4.506605269059221,1,1,1,754,13
0176,0,0,"[np.float64(15.32890060326895), np.float64(45.274815232019)]",0,907.6609936614154,0,2,5.452210441862271,2,2,2,1085,10
0177,0,0,"[np.float64(15.46732069425616), np.float64(45.41373700195285)]",0,993.2717031771266,0,2,6.411487435811834,4,4,3,827,11
0178,0,0,"[np.float64(15.32594201289743), np.float64(44.18445239523339)]",0,709.5775864746653,0,1,2.620828236240676,1,1,1,861,14
0179,0,0,"[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",0,927.8929809486823,1,1,5.319718495885655,4,4,3,873,6
0180,0,0,"[np.float64(48.54539894304915), np.float64(135.0391574110673)]",0,858.5518436290712,0,2,6.946500997485832,1,1,1,1287,11
0181,0,0,"[np.float64(35.89748198130876), np.float64(4.560494933910888)]",0,295.74236058329785,0,1,4.174575023469874,3,3,3,708,10
0182,0,0,"[np.float64(31.20424691988397), np.float64(33.8172340915129)]",0,932.9750750599925,0,2,6.578107925735834,3,3,3,766,8
0183,0,0,"[np.float64(15.44196903440522), np.float64(45.3642071211996)]",0,71.73819105256885,0,1,7.072525034879055,2,2,2,1155,11
0184,0,0,"[np.float64(27.32515845053345), np.float64(-80.26028845491872)]",0,330.5918992225013,2,1,6.925575150920803,4,4,3,1496,4
0185,0,0,"[np.float64(38.79362786384549), np.float64(115.961478267299)]",0,640.3049901696952,0,1,5.902138411915168,4,4,3,1053,7
0186,0,0,"[np.float64(11.64931035885412), np.float64(75.3454645023892)]",0,527.3885304492469,0,1,6.304067110378751,1,1,1,1235,11
0187,0,0,"[np.float64(42.47926432830641), np.float64(123.9219831027428)]",0,542.8699804365332,0,1,6.726051084288685,3,3,3,1357,3
0188,0,0,"[np.float64(15.34798205713934), np.float64(44.26709886600003)]",0,795.0934414714468,0,2,6.402255856985792,2,2,2,1005,7
0189,0,0,"[np.float64(24.60431228843975), np.float64(54.75734952573463)]",0,195.5089786039061,0,1,4.710080973719473,3,3,3,1063,13
0190,0,0,"[np.float64(32.61662002150712), np.float64(35.51348908138998)]",0,982.0934344574912,0,2,2.9547256572317333,4,4,3,920,6
0191,0,0,"[np.float64(27.23273465917707), np.float64(84.8995652894349)]",0,438.0207690698734,0,1,3.8583835993131634,2,2,2,807,14
0192,0,0,"[np.float64(15.43612326121614), np.float64(45.43250553526382)]",0,949.8934215407896,0,2,3.243479373452349,3,3,3,636,4
0193,0,0,"[np.float64(3.815871908597007), np.float64(9.72901333172137)]",0,383.7327486323358,0,1,4.168664925950013,3,3,3,918,8
0194,0,0,"[np.float64(56.66880133711218), np.float64(53.806526183696)]",0,602.184882182784,0,1,4.935986481094569,1,1,1,694,12
0195,0,0,"[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",0,450.86115985181294,0,1,7.754280030405476,1,1,1,594,5
0196,0,0,"[np.float64(55.02482225295105), np.float64(25.63956112566773)]",0,676.2592286881184,0,1,7.756776769935576,4,4,3,989,12
0197,0,0,"[np.float64(28.19128554769927), np.float64(107.3508499153849)]",0,184.4411046548023,0,1,6.61753112550114,3,3,3,1402,7
0198,0,0,"[np.float64(15.40213287302873), np.float64(45.36219283882739)]",0,401.22790430764445,0,1,7.880841730180043,1,1,1,757,10
